Province;Kabupaten;Kecamatan;Kelurahan;latitude;longitude;Kodepos
SUMATERA UTARA;KOTA SIBOLGA;SIBOLGA KOTA;KOTA BERINGIN;1.7423799999999998;98.7763441;22521
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;KOLANG;SIMARPINGGAN;1.9217303;98.7095789;22562
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;PASARIBU TOBING;SUGA-SUGA;1.9392838;98.5858382;22563
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;SORKAM;BOTOT;1.8716054;98.5913335;22563
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;SORKAM;MUARA NAULI;1.8052072;98.8528164;22563
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;SORKAM BARAT;SORKAM KANAN;1.9054726;98.5803433;22563
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;BARUS;BUKIT PATUPANGAN;2.0224407;98.4211639;22564
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;MANDUAMAS;TUMBA JAE;2.1763484;98.2486449;22565
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;PANDAN;HAJORAN INDAH;1.6417121;98.8528164;22612
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;PANDAN;AEK SITIO-TIO;1.6777615;98.8445455;22613
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;PANDAN;SITIO-TIO HILIR;1.6777615;98.8445455;22616
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;PANDAN;PANDAN;1.689785;98.8417888;22616
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;TUKKA;TAPIAN NAULI/SAURMANGGITA;1.7421217;98.9576571;22617
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;TAPIAN NAULI;TAPIAN NAULI II;1.6866302;98.4732718;22618
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;ANDAM DEWI;SITIRIS TIRIS;2.0226691000000003;98.3773116;22651
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;SUKABANGUN;PULO PAKAT;1.4664574;98.9604179;22654
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;SUKABANGUN;PULO PAKAT II;1.4619226;98.8997015;22654
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;LUMUT;LUMUT NAULI;1.4834208;98.9024603;22654
SUMATERA UTARA;KABUPATEN TAPANULI TENGAH;BADIRI;JAGO-JAGO;1.5746658000000002;98.8307626;22654
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;ANGKOLA SELATAN;KELURAHAN SIMARPINGGAN;1.3533851;99.2065202;22732
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;ANGKOLA SELATAN;SIHUIK KUIK;1.3201649;99.1788304;22732
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;ANGKOLA SELATAN;KELURAHAN PARDOMUAN;1.2919816000000002;99.0792263;22732
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;ANGKOLA SELATAN;KELURAHAN NAPA;1.3759533000000002;99.2217537;22732
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;ANGKOLA SELATAN;DOLOK GODANG;1.5039393;99.1428479;22732
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;HULU SIHAPAS;SIMANINGGIR PB;1.2856151000000002;99.5172926;22733
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;BATANG TORU;WEK IV BATANG TORU;1.4815197;99.0750788;22738
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;MUARA BATANG TORU;TERAPUNG RAYA;1.4645290000000002;98.9942463;22738
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;MARANCAR;SUGI;1.5180459;99.1982123;22738
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;MARANCAR;MARANCAR GODANG;1.516667;99.166667;22738
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;BATANG TORU;WEK III BATANG TORU;1.4862757;99.0806088;22738
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PORTIBI;AEK HARUAYA;1.4361828;99.6438793;22741
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PORTIBI;NAPAHALAS;1.4016957;99.6313512;22741
SUMATERA UTARA;KABUPATEN PADANG LAWAS;HURISTAK;TARUTUNG SIHODA-HODA;1.3175033;99.8683073;22742
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;SIPIROK;SITUMBA JULU;1.549291;99.2986573;22742
SUMATERA UTARA;KABUPATEN PADANG LAWAS;BATANG LUBU SUTAM;TANJUNG BOTUNG;0.8942558;99.9996125;22742
SUMATERA UTARA;KABUPATEN PADANG LAWAS;BATANG LUBU SUTAM;PAGARAN MANGGIS;0.9061053;99.9632741;22742
SUMATERA UTARA;KABUPATEN PADANG LAWAS;BATANG LUBU SUTAM;PGR BERINGIN;0.9105395;100.05834509999998;22742
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;SIPIROK;RAMBA SIHASUR;1.6711631;99.2314492;22742
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;ARSE;ARSE NAULI;1.7114104;99.3451118;22747
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;HALONGONAN;HUTAIMBARU I;1.541608;99.8069141;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;HALONGONAN;HASATAN;1.6834128000000002;99.6703336;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;HALONGONAN;RONDAMAN SIBUREGAR;1.629844;99.8487683;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;HALONGONAN;SITENUN;1.6090581;99.6954033;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PADANG BOLAK;HAMBIRI;1.5245591;99.6188249;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PADANG BOLAK;LIANG ASONA;1.5906558000000002;99.5395357;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PADANG BOLAK;MANANTI (MARENTI);1.7080046000000002;99.54787840000002;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PADANG BOLAK;SIMANDIANGIN DOLOK;1.8251299;99.6564092;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PADANG BOLAK;PAGARAN SIKKAM;1.5353008;99.6202166;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PADANG BOLAK;SIMANDIANGIN LOMBANG;1.5447041;99.6536246;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;PADANG BOLAK;NABONGGAL;1.5809839;99.5617847;22753
SUMATERA UTARA;KABUPATEN PADANG LAWAS;AEK NABARA BARUMUN;HADUNG-DUNG PINTU PADANG;1.282405;99.7372027;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;AEK NABARA BARUMUN;HADUNGDUNG AEK RAMPAH;1.2796123;99.8459774;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;AEK NABARA BARUMUN;TANJUNG ROKAN;1.2777007;99.7260542;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;AEK NABARA BARUMUN;TOBING TINGGI AN;1.2751034;99.7846002;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;AEK NABARA BARUMUN;TOBING TINGGI AN;1.208717;99.7846002;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;AEK NABARA BARUMUN;PADANG GARUGUR TONGA;1.291922;99.7316282;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;AEK NABARA BARUMUN;PADANG GARUGUR JULU;1.2883017;99.7469588;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;SIHAPAS BARUMUN;TANJUNG MORANG SH;1.3111377;99.675904;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS;BARUMUN TENGAH;SIHABORGOAN BARUMUN;1.3870436000000002;99.7204805;22755
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;RANCARAN;1.8251299;99.6564092;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;PAGARAN JULU I;1.8625042;99.6410951;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;PURBATUA (PURBABATU);1.3398324;99.6313512;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;SIBIO-BIO;1.917017;99.5840397;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;SIBUR BUR;1.8120926;99.6216084;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;SIMAMBAL;2.0480638;99.8655158;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;HUALA BARINGIN;1.8769172;99.6466635;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;SINGANYAL;1.8251299;99.6564092;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK SIGOMPULON;SIMUNDOL;1.966473;99.7873891;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK SIGOMPULON;AEK SIMANAT;1.9835739;99.7511404;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK SIGOMPULON;SIPOGAS B;2.0228018;99.6508401;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK SIGOMPULON;SIMUNDOL;2.0098036;99.8041245;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK SIGOMPULON;NAHULA JULU;1.9352135;99.7734455;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK SIGOMPULON;PAMARAI (PARAMAI);1.9674536;99.6202166;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK SIGOMPULON;PSR SAYUR MATINGGI;1.9720194;99.6647636;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;SIGUGA;1.8974266;99.639703;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;SILOGO-LOGO;1.8316314;99.5659571;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;DOLOK;SIJARA-JARA;1.8653624;99.776234;22756
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;BATANG ONANG;PANGKAL DOLOK LAMA;1.2857403;99.4839392;22762
SUMATERA UTARA;KABUPATEN PADANG LAWAS UTARA;BATANG ONANG;SAYUR MATINGGI JULU;1.3405968;99.4367116;22762
SUMATERA UTARA;KABUPATEN PADANG LAWAS;SOSOPAN;SIMANINGGIR II (SOSOPAN);1.1979301000000002;99.4867182;22762
SUMATERA UTARA;KABUPATEN PADANG LAWAS;SOSOPAN;SIMANINGGIR II (SOSOPAN);1.2134047;99.4686567;22762
SUMATERA UTARA;KABUPATEN PADANG LAWAS;ULU BARUMUN;AEKHARUAYA);1.1476455;99.6452714;22763
SUMATERA UTARA;KABUPATEN PADANG LAWAS;BARUMUN;SIGURBUS JAE;1.1186976999999998;99.8124935;22763
SUMATERA UTARA;KABUPATEN PADANG LAWAS;BARUMUN;PSR SIBUHUAN;1.0516485;99.7302347;22763
SUMATERA UTARA;KABUPATEN PADANG LAWAS;BARUMUN;SABA RIBA;1.072942;99.7163004;22763
SUMATERA UTARA;KABUPATEN PADANG LAWAS;SOSA;MONDANG;1.0284698;99.9744535;22765
SUMATERA UTARA;KABUPATEN PADANG LAWAS;SOSA;TANJUNG BALE;1.1232926;99.8515593;22765
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;BATANG ANGKOLA;HURASE;1.2255398000000002;99.3908989;22773
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;BATANG ANGKOLA;SORI MADINGIN PP;1.2939835;99.3444183;22773
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;BATANG ANGKOLA;SIBULELE MUARA;1.2956188999999998;99.3839598;22773
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;BATANG ANGKOLA;PASIR MATOGU;1.3017325000000002;99.3381766;22773
SUMATERA UTARA;KABUPATEN PADANG LAWAS;HUTA RAJA TINGGI;UJUNG BATU IV;1.2127763;99.9688636;22774
SUMATERA UTARA;KABUPATEN TAPANULI SELATAN;SAYUR MATINGGI;SOMANGGAL PARMONANGAN;1.1022122;99.4325457;22774
SUMATERA UTARA;KABUPATEN PADANG LAWAS;HUTA RAJA TINGGI;PASAR PANYABUNGAN;1.0823034;100.1003211;22774
SUMATERA UTARA;KABUPATEN PADANG LAWAS;HUTA RAJA TINGGI;PIR TRAN SOSA II;1.0176045;100.0569463;22774
SUMATERA UTARA;KOTA GUNUNGSITOLI;GUNUNG SITOLI;DAHANA;1.2025129;97.6588801;22811
SUMATERA UTARA;KOTA GUNUNGSITOLI;GUNUNG SITOLI;ONOZITOLI SIFOROASI;1.2717958;97.6073554;22811
SUMATERA UTARA;KOTA GUNUNGSITOLI;GUNUNG SITOLI;BAWADESOLO;1.2073075;97.6480296;22811
SUMATERA UTARA;KOTA GUNUNGSITOLI;GUNUNGSITOLI BARAT;TUMORI BALOHILI;1.2360361;97.6019339;22811
SUMATERA UTARA;KABUPATEN NIAS;BOTOMUZOI;HILIMBOWO BOTOMUZOI;1.1801938;97.549097;22815
SUMATERA UTARA;KABUPATEN NIAS;BOTOMUZOI;LASARA BOTOMUZOI;1.1850155;97.527432;22815
SUMATERA UTARA;KABUPATEN NIAS;HILI SERANGKAI;LAWA LAWA;1.1752988000000002;97.5978681;22851
SUMATERA UTARA;KOTA GUNUNGSITOLI;GUNUNGSITOLI SELATAN;TETEHOSI OMBALATA;1.2026806;97.5992233;22851
SUMATERA UTARA;KOTA GUNUNGSITOLI;GUNUNGSITOLI UTARA;TETEHOSI AFIA;1.3783223999999998;97.5409718;22851
SUMATERA UTARA;KABUPATEN NIAS UTARA;SITOLU ORI;BOTOMBAWO;1.4025503;97.4489531;22852
SUMATERA UTARA;KABUPATEN NIAS;HILIDUHO;OMBOLATA SARAHILI;1.3331466;97.4570675;22854
SUMATERA UTARA;KABUPATEN NIAS;HILIDUHO;LASARA TANOSEO;1.2661129999999998;97.5111876;22854
SUMATERA UTARA;KABUPATEN NIAS;HILIDUHO;OMBOLATA SALOO;1.2493425;97.5355555;22854
SUMATERA UTARA;KABUPATEN NIAS;HILIDUHO;MAZINGO TANOSEO;1.2660182;97.5436801;22854
SUMATERA UTARA;KABUPATEN NIAS UTARA;TUGALA OYO;TEOLO;1.142341;97.4624776;22861
SUMATERA UTARA;KABUPATEN NIAS UTARA;TUGALA OYO;BOTONA AI;1.1018771;97.4760047;22861
SUMATERA UTARA;KABUPATEN NIAS UTARA;ALASA;LOLOANA A;1.2329632;97.4246158;22861
SUMATERA UTARA;KABUPATEN NIAS;ULUGAWO;SISARAHILI SOROMAASI;0.9826667;97.7090854;22861
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;SIMAEASI;1.025833;97.4976536;22862
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;TUWUNA;1.0921523000000002;97.5626411;22862
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;DOLI DOLI;1.0756249;97.5220167;22862
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;FADOROBAHILI;1.0543126;97.4976536;22862
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;LAKHENE;1.0212525;97.4273195;22862
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;SIANAA;1.0483483;97.5098341;22862
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;HILIWALO O I;1.0471321;97.5220167;22862
SUMATERA UTARA;KABUPATEN NIAS BARAT;MANDREHE;TUHO OWO;1.0437242;97.45842;22862
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HILIMEGAI;BAWOSALOO DAO DAO;0.8361605;97.6602365;22864
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ONOHAZUMBA;FADORO EWO;0.9876933;97.5843171;22864
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ONOHAZUMBA;LAUSO;0.9331715;97.6087108;22864
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ONOHAZUMBA;SOROMAASI;0.9568916;97.5870271;22864
SUMATERA UTARA;KABUPATEN NIAS BARAT;LAHOMI;BAWAZAMAIWO;0.9712239;97.5328476;22864
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HILIMEGAI;SOLEDUA;0.9274054;97.6126289;22864
SUMATERA UTARA;KABUPATEN NIAS SELATAN;MANIAMOLO;SOTOO HILISIMAETANO;0.6330639;97.70280809999998;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;FANAYAMA;ORAHILI EHO;0.7606354000000001;97.6927987;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;FANAYAMA;HILINAWALO FAU;0.6757192;97.8123224;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;TELUK DALAM;HILIGANOWO SALOO;0.6122279;97.8694391;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;MAZINO;HILIZALOOTANO;0.7015213;97.8476749;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;MAZINO;HILIZALOTANO LAOWO;0.7015213;97.8476749;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;MAZINO;HILIZALOTANO LARONO;0.7015213;97.8476749;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;TELUK DALAM;HILIANAA;0.6522316999999999;97.8068851;22865
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ULUSUSUA;SUSUA;0.8171970000000001;97.7036561;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ULUSUSUA;ORUDUA SIBOHOU;0.7276191;97.7199454;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ARAMO;HILITOTAO;0.7040058000000001;97.7688358;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ARAMO;HILIORODUA;0.7181863;97.730807;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ARAMO;HILIMEJAYA;0.7369787;97.7525352;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;AMANDRAYA;HILISALOO;0.6806220000000001;97.6873706;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ARAMO;HILIADOLOWA;0.7771254;97.6955129;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ARAMO;BALOHAO;0.7369787;97.7525352;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;AMANDRAYA;TUINDRAO;0.7276191;97.7199454;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;AMANDRAYA;AMANDRAYA;0.6806220000000001;97.6873706;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;AMANDRAYA;SINAR INOO;0.6944279999999999;97.69275079999998;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ARAMO;HILIAMAUZULA;0.647492;97.8340757;22866
SUMATERA UTARA;KABUPATEN NIAS SELATAN;LOLOMATUA;CARITAS SAGAWUNASI;0.9212063;97.67108890000002;22867
SUMATERA UTARA;KABUPATEN NIAS SELATAN;LOLOMATUA;ORUDUA LAWA-LAWA LUO;0.9615185;97.6358249;22867
SUMATERA UTARA;KABUPATEN NIAS SELATAN;LOLOMATUA;ORUDUA LAWA-LAWA LUO;0.9212063;97.67108890000002;22867
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HURUNA;SIFOROASI;0.9212063;97.67108890000002;22867
SUMATERA UTARA;KABUPATEN NIAS SELATAN;LOLOMATUA;KOOLOTANO;0.9591444;97.6385368;22867
SUMATERA UTARA;KABUPATEN NIAS SELATAN;ULUNOYO;LOLOANAA;0.9212063;97.67108890000002;22867
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HURUNA;TUNDUMBAHO;0.9212063;97.67108890000002;22867
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HURUNA;SIFAORO'ASI HURUNA;0.9212063;97.67108890000002;22867
SUMATERA UTARA;KABUPATEN NIAS;SOMOLO - MOLO;HILIMBORODANO;1.02069;97.6656625;22871
SUMATERA UTARA;KABUPATEN NIAS;GIDO;NIFOLOO LAURU;1.1346112;97.6873706;22871
SUMATERA UTARA;KABUPATEN NIAS;GIDO;SOMI BOTOGOO;1.148777;97.725376;22871
SUMATERA UTARA;KABUPATEN NIAS;GIDO;SOMI BOTOGOO;1.140378;97.783749;22871
SUMATERA UTARA;KABUPATEN NIAS;GIDO;TULOMBAHO SALOO;1.1106265;97.7688358;22871
SUMATERA UTARA;KOTA GUNUNGSITOLI;GUNUNGSITOLI IDANOI;HILIMBAWADESOLO;1.089577;97.6412489;22871
SUMATERA UTARA;KABUPATEN NIAS;SOMOLO - MOLO;SOEWALI;1.02069;97.6656625;22871
SUMATERA UTARA;KABUPATEN NIAS;SOGAEADU;SAETAGARAMBA;1.0846743;97.7009416;22871
SUMATERA UTARA;KABUPATEN NIAS;IDANO GAWO;HILIGOGOWAYA MALIWAA;1.0675438999999998;97.7819113;22872
SUMATERA UTARA;KABUPATEN NIAS;IDANO GAWO;TIGA SERANGKAI MALIWAA;1.0204278;97.7742702;22872
SUMATERA UTARA;KABUPATEN NIAS SELATAN;MAZO;TETEGAWAAI;0.8288398000000001;97.7824225;22873
SUMATERA UTARA;KABUPATEN NIAS SELATAN;MAZO;TETEGAWAI EHOMO;0.8288398000000001;97.7824225;22873
SUMATERA UTARA;KABUPATEN NIAS SELATAN;UMBUNASI;UMBUNASI;0.8168361;97.8884881;22873
SUMATERA UTARA;KABUPATEN NIAS SELATAN;GOMO;LAWA LAWA LUO GOMO;0.8548077;97.7797049;22873
SUMATERA UTARA;KABUPATEN NIAS SELATAN;GOMO;UMBU ORAHUA;0.8784586;97.7634019;22873
SUMATERA UTARA;KABUPATEN NIAS SELATAN;GOMO;SIFOROASI GOMO;0.8453209;97.8014482;22873
SUMATERA UTARA;KABUPATEN NIAS SELATAN;GOMO;TANONIKOO;0.8878405;97.7960118;22873
SUMATERA UTARA;KABUPATEN NIAS SELATAN;LAHUSA;LAHUSA 1;0.7886103;97.8558357;22874
SUMATERA UTARA;KABUPATEN NIAS SELATAN;LAHUSA;SISARAHILILAZA;0.8122159999999999;97.8395151;22874
SUMATERA UTARA;KABUPATEN NIAS SELATAN;SOMAMBAWA;SILIMABANUA;0.8168361;97.8884881;22874
SUMATERA UTARA;KABUPATEN NIAS;BAWOLATO;SIOFAEWALI SELATAN;1.0248884;97.8884881;22876
SUMATERA UTARA;KABUPATEN NIAS;BAWOLATO;BALALE TOBAA;0.9539293;97.8503951;22876
SUMATERA UTARA;KABUPATEN NIAS SELATAN;TANAH MASA;HILIOMASIO;-0.2498447;98.4952228;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;PULAU-PULAU BATU;PASAR PULAU TELLO;-0.0484796;98.2787384;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;PULAU-PULAU BATU;RAPA RAPA;-0.0692752;98.2814747;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HIBALA;HILIORUDUA TEBOLO;-0.3800803;98.4513272;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HIBALA;BAWOOTANIO OMEGA;-0.4640027;98.4622987;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;HIBALA;TANOMOKINO;-0.4640027;98.4622987;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;PULAU-PULAU BATU BARAT;BAWOLAWINDA;-0.0938478;98.4242465;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;PULAU-PULAU BATU UTARA;BALE BALE;-0.0230718;98.3800516;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;PULAU-PULAU BATU UTARA;AFORE;-0.0938478;98.4242465;22881
SUMATERA UTARA;KABUPATEN NIAS SELATAN;PULAU-PULAU BATU BARAT;HILI JAMOROGOTANO;-0.0938478;98.4242465;22881
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;PANYABUNGAN BARAT;RUNDING;0.8321584999999999;99.4839392;22911
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;PANYABUNGAN;SIPOLU POLU;0.8548701999999999;99.5638709;22912
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;PANYABUNGAN TIMUR;HUTA RIMBARU;0.8410879000000001;99.6731188;22912
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;PANYABUNGAN;PARBANGUNAN;0.7943809000000001;99.5729115;22912
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;BUKIT MALINTANG;MALINTANG JAE;0.9594109;99.5204202;22977
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;BUKIT MALINTANG;BANGE NAULI;0.9849016;99.5701296;22977
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;NAGA JUANG;SIMANOSOR;0.9475212;99.4533771;22977
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;PANYABUNGAN UTARA;BARINGIN JAYA;0.9108654;99.5103429;22978
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;LINGGA BAYU;AEK GARINGGING;0.6052825;99.2813303;22983
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;LINGGA BAYU;PARBATASAN;0.6123383000000001;99.2563859;22983
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;BATANG NATAL;RAO-RAO;0.6704581000000001;99.4478215;22983
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;BATANG NATAL;TOMBANG KALUANG;0.6799066999999999;99.4033907;22983
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;NATAL;PANGGAUTAN;0.592724;99.1054986;22987
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;NATAL;PASAR V NATAL;0.5308108;99.1151801;22987
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;MUARA BATANG GADIS;PASAR I SINGKUANG;1.1024068;98.9907938;22989
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;MUARA BATANG GADIS;BATU MUNDOM;1.2545548999999998;98.9024603;22989
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;KOTANOPAN;TOMBANG BUSTAK;0.659988;99.7183904;22994
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;KOTANOPAN;MUARA BOTUNG;0.6159989;99.8180732;22994
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;KOTANOPAN;SIMANDOLAM;0.6885945;99.7372027;22994
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;TAMBANGAN;RAO-RAO DOLOK;0.7284701;99.6954033;22994
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;TAMBANGAN;RAO-RAO LOMBANG;0.7097642;99.6842603;22994
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;KOTANOPAN;USOR TOLANG;0.6488335;99.745565;22994
SUMATERA UTARA;KABUPATEN MANDAILING NATAL;ULU PUNGKUT;HUTARIMBARU UP;0.555439;99.7678687;22998
ACEH;KOTA BANDA ACEH;SYIAH KUALA;PEURADA;5.572318599999999;95.3475102;23116
ACEH;KOTA BANDA ACEH;ULEE KARENG;DOY;5.5564056;95.351351;23117
ACEH;KOTA BANDA ACEH;KUTA ALAM;LAMPULO;5.5823465;95.3233213;23127
ACEH;KOTA BANDA ACEH;MEURAXA;DEAH GLUMPANG;5.5597469;95.291303;23232
ACEH;KOTA BANDA ACEH;MEURAXA;DEAH BARO;5.555153;95.2932628;23232
ACEH;KOTA BANDA ACEH;MEURAXA;ASO NANGGROE;5.5447637;95.285424;23234
ACEH;KABUPATEN ACEH BESAR;PEUKAN BADA;BERADEUN;5.2813465;95.4306141;23351
ACEH;KABUPATEN ACEH BESAR;PEUKAN BADA;LAMGEU-EU;5.5239897;95.2697497;23351
